Kyle Connor,59.84,8,  KKUPFL ADP: 38.85  |  Elite Prospects Rank: 53  |  Steve Laidlaw: 64  |  Blake: 26  |  DOM (RK): 66
Adrian Kempe,60.0,8,  KKUPFL ADP: 43.35  |  Elite Prospects Rank: 60  |  Steve Laidlaw: 69  |  Blake: 49  |  DOM (RK): 62
Erik Karlsson,61.83,8,  KKUPFL ADP: 81.04  |  Elite Prospects Rank: 103  |  Steve Laidlaw: 54  |  Blake: 101  |  DOM (RK): 52
Charlie Mcavoy,63.04,8,  KKUPFL ADP: 80.24  |  Elite Prospects Rank: 116  |  Steve Laidlaw: 35  |  Blake: 96  |  DOM (RK): 55
Dylan Larkin,63.32,8,  KKUPFL ADP: 46.27  |  Elite Prospects Rank: 38  |  Steve Laidlaw: 46  |  Blake: 42  |  DOM (RK): 72
Jordan Binnington,63.43,5,  KKUPFL ADP: 151.49  |  DOM (RK): 54
Cole Caufield,63.85,7,  KKUPFL ADP: 41.85  |  Elite Prospects Rank: 52  |  Blake: 31  |  DOM (RK): 71
Vincent Trocheck,64.02,8,  KKUPFL ADP: 65.62  |  Elite Prospects Rank: 44  |  Steve Laidlaw: 63  |  Blake: 37  |  DOM (RK): 69
Clayton Keller,65.63,8,  KKUPFL ADP: 45.72  |  Elite Prospects Rank: 46  |  Steve Laidlaw: 78  |  Blake: 52  |  DOM (RK): 70
Steven Stamkos,66.18,8,  KKUPFL ADP: 33.07  |  Elite Prospects Rank: 71  |  Steve Laidlaw: 51  |  Blake: 46  |  DOM (RK): 73
Jordan Kyrou,67.1,8,  KKUPFL ADP: 67.94  |  Elite Prospects Rank: 66  |  Steve Laidlaw: 98  |  Blake: 56  |  DOM (RK): 65
Travis Konecny,67.36,8,  KKUPFL ADP: 49.53  |  Elite Prospects Rank: 77  |  Steve Laidlaw: 104  |  Blake: 33  |  DOM (RK): 68
John Carlson,67.53,8,  KKUPFL ADP: 84.02  |  Elite Prospects Rank: 170  |  Steve Laidlaw: 29  |  Blake: 76  |  DOM (RK): 58
Linus Ullmark,68.62,5,  KKUPFL ADP: 149.1  |  DOM (RK): 60
Mika Zibanejad,70.28,8,  KKUPFL ADP: 47.02  |  Elite Prospects Rank: 48  |  Steve Laidlaw: 42  |  Blake: 44  |  DOM (RK): 81
John Tavares,72.28,8,  KKUPFL ADP: 61.0  |  Elite Prospects Rank: 92  |  Steve Laidlaw: 41  |  Blake: 51  |  DOM (RK): 77
Andrei Svechnikov,72.86,8,  KKUPFL ADP: 47.43  |  Elite Prospects Rank: 43  |  Steve Laidlaw: 57  |  Blake: 40  |  DOM (RK): 84
Alex Tuch,79.84,8,  KKUPFL ADP: 74.19  |  Elite Prospects Rank: 89  |  Steve Laidlaw: 101  |  Blake: 63  |  DOM (RK): 79
Matt Boldy,81.67,8,  KKUPFL ADP: 45.58  |  Elite Prospects Rank: 36  |  Steve Laidlaw: 73  |  Blake: 29  |  DOM (RK): 97
Chris Kreider,82.58,8,  KKUPFL ADP: 58.11  |  Elite Prospects Rank: 97  |  Steve Laidlaw: 70  |  Blake: 64  |  DOM (RK): 87
Nico Hischier,83.66,8,  KKUPFL ADP: 69.77  |  Elite Prospects Rank: 62  |  Steve Laidlaw: 94  |  Blake: 59  |  DOM (RK): 89
Zach Werenski,83.67,8,  KKUPFL ADP: 64.28  |  Elite Prospects Rank: 141  |  Steve Laidlaw: 48  |  Blake: 69  |  DOM (RK): 85
Carter Verhaeghe,83.71,8,  KKUPFL ADP: 54.49  |  Elite Prospects Rank: 69  |  Steve Laidlaw: 84  |  Blake: 50  |  DOM (RK): 92
Kevin Fiala,83.71,8,  KKUPFL ADP: 58.49  |  Elite Prospects Rank: 47  |  Steve Laidlaw: 71  |  Blake: 53  |  DOM (RK): 95
Alex Debrincat,84.67,8,  KKUPFL ADP: 69.92  |  Elite Prospects Rank: 51  |  Steve Laidlaw: 75  |  Blake: 65  |  DOM (RK): 93
Adin Hill,85.3,5,  KKUPFL ADP: 181.48  |  DOM (RK): 75
Tristan Jarry,85.49,5,  KKUPFL ADP: 192.69  |  DOM (RK): 74
Seth Jarvis,85.57,8,  KKUPFL ADP: 73.23  |  Elite Prospects Rank: 39  |  Steve Laidlaw: 133  |  Blake: 93  |  DOM (RK): 86
Connor Ingram,86.27,5,  KKUPFL ADP: 182.17  |  DOM (RK): 76
Mike Matheson,86.96,8,  KKUPFL ADP: 70.19  |  Elite Prospects Rank: 123  |  Steve Laidlaw: 40  |  Blake: 77  |  DOM (RK): 91
Darcy Kuemper,87.88,5,  KKUPFL ADP: 180.09  |  DOM (RK): 78
Joel Eriksson Ek,88.65,8,  KKUPFL ADP: 56.98  |  Elite Prospects Rank: 61  |  Steve Laidlaw: 67  |  Blake: 45  |  DOM (RK): 102
Brandon Hagel,89.09,8,  KKUPFL ADP: 102.51  |  Elite Prospects Rank: 59  |  Steve Laidlaw: 170  |  Blake: 91  |  DOM (RK): 82
Joseph Woll,89.38,5,  KKUPFL ADP: 176.96  |  DOM (RK): 80
Nick Suzuki,90.37,8,  KKUPFL ADP: 75.31  |  Elite Prospects Rank: 40  |  Steve Laidlaw: 77  |  Blake: 70  |  DOM (RK): 101
Dougie Hamilton,90.59,8,  KKUPFL ADP: 57.47  |  Elite Prospects Rank: 124  |  Steve Laidlaw: 25  |  Blake: 68  |  DOM (RK): 100
Mikhail Sergachev,92.29,8,  KKUPFL ADP: 78.6  |  Elite Prospects Rank: 106  |  Steve Laidlaw: 59  |  Blake: 147  |  DOM (RK): 90
Filip Gustavsson,93.46,5,  KKUPFL ADP: 191.06  |  DOM (RK): 83
Bo Horvat,94.42,8,  KKUPFL ADP: 94.0  |  Elite Prospects Rank: 72  |  Steve Laidlaw: 103  |  Blake: 66  |  DOM (RK): 99
Drake Batherson ,95.0,1,  Elite Prospects Rank: 95
Owen Tippett,95.47,8,  KKUPFL ADP: 62.98  |  Elite Prospects Rank: 126  |  Steve Laidlaw: 127  |  Blake: 61  |  DOM (RK): 96
Roope Hintz,95.98,8,  KKUPFL ADP: 81.67  |  Elite Prospects Rank: 56  |  Steve Laidlaw: 105  |  Blake: 57  |  DOM (RK): 105
Seth Jones,96.87,8,  KKUPFL ADP: 117.24  |  Elite Prospects Rank: 188  |  Steve Laidlaw: 43  |  Blake: 122  |  DOM (RK): 88
Jonathan Marchessault,99.05,8,  KKUPFL ADP: 76.06  |  Elite Prospects Rank: 82  |  Steve Laidlaw: 158  |  Blake: 90  |  DOM (RK): 98
