Joel Farabee,242.68,5,  KKUPFL ADP: 251.72  |  Steve Laidlaw Rank: 272  |  NHL.com (Points): 164  |  DOM RK (PUCKIN AROUND): 247
Logan Cooley,243.73,6,  KKUPFL ADP: 236.08  |  Elite Prospects Rank: 222.0  |  Steve Laidlaw Rank: 209  |  NHL.com (Points): 128  |  DOM RK (PUCKIN AROUND): 263
Nick Paul,245.0,2,  DOM RK (PUCKIN AROUND): 245
Evgeny Svechnikov,245.5,1,  KKUPFL ADP: 245.5
Cam Fowler,245.79,4,  KKUPFL ADP: 222.31  |  Steve Laidlaw Rank: 174  |  DOM RK (PUCKIN AROUND): 256
Sean Couturier,246.2,6,  KKUPFL ADP: 200.67  |  Elite Prospects Rank: 143.0  |  Steve Laidlaw Rank: 150  |  NHL.com (Points): 129  |  DOM RK (PUCKIN AROUND): 285
Ivan Provorov,247.52,4,  KKUPFL ADP: 251.28  |  Steve Laidlaw Rank: 258  |  DOM RK (PUCKIN AROUND): 246
Alex Romanov,248.0,2,  DOM RK (PUCKIN AROUND): 248
Jack Roslovic,248.38,4,  Elite Prospects Rank: 250.0  |  NHL.com (Points): 185  |  DOM RK (PUCKIN AROUND): 255
J.J. Moser,248.69,2,  KKUPFL ADP: 250.37  |  Elite Prospects Rank: 247.0
Sammy Blais,248.74,4,  KKUPFL ADP: 250.05  |  NHL.com (Points): 217  |  DOM RK (PUCKIN AROUND): 252
Hampus Lindholm,248.77,5,  KKUPFL ADP: 158.81  |  Elite Prospects Rank: 167.0  |  Steve Laidlaw Rank: 157  |  DOM RK (PUCKIN AROUND): 277
Connor Carrick,251.13,1,  KKUPFL ADP: 251.13
Lukas Rousek,251.29,1,  KKUPFL ADP: 251.29
Jaromir Jagr,251.61,1,  KKUPFL ADP: 251.61
Damien Giroux,252.17,1,  KKUPFL ADP: 252.17
Mathew Dumba,252.44,1,  KKUPFL ADP: 252.44
Adam Lowry,252.45,4,  KKUPFL ADP: 252.81  |  Steve Laidlaw Rank: 275  |  DOM RK (PUCKIN AROUND): 250
Jet Greaves,252.54,1,  KKUPFL ADP: 252.54
Scott Perunovich,252.61,1,  KKUPFL ADP: 252.61
Alex Galchenyuk,252.85,1,  KKUPFL ADP: 252.85
Simon Benoit,252.85,1,  KKUPFL ADP: 252.85
Matvei Michkov,252.94,1,  KKUPFL ADP: 252.94
Filip Hronek,253.3,5,  KKUPFL ADP: 228.74  |  Elite Prospects Rank: 170.0  |  Steve Laidlaw Rank: 224  |  DOM RK (PUCKIN AROUND): 268
Kaiden Guhle,253.86,3,  KKUPFL ADP: 252.53  |  DOM RK (PUCKIN AROUND): 254
