Troy Terry,101.69,9,  KKUPFL ADP: 110.14  |  Elite Prospects Rank: 104.0  |  Steve Laidlaw Rank: 136  |  NHL.com (Points): 91  |  DOM RK (KKUPFL): 98
Jonathan Huberdeau,102.84,9,  KKUPFL ADP: 79.52  |  Elite Prospects Rank: 65.0  |  Steve Laidlaw Rank: 74  |  NHL.com (Points): 42  |  DOM RK (KKUPFL): 119
Martin Necas,104.6,9,  KKUPFL ADP: 94.0  |  Elite Prospects Rank: 78.0  |  Steve Laidlaw Rank: 70  |  NHL.com (Points): 98  |  DOM RK (KKUPFL): 113
Pierre-Luc Dubois,104.78,9,  KKUPFL ADP: 97.75  |  Elite Prospects Rank: 131.0  |  Steve Laidlaw Rank: 73  |  NHL.com (Points): 78  |  DOM RK (KKUPFL): 109
Mat Barzal,105.0,1,  Steve Laidlaw Rank: 105
Kris Letang,105.17,8,  KKUPFL ADP: 94.38  |  Elite Prospects Rank: 123.0  |  Steve Laidlaw Rank: 109  |  DOM RK (KKUPFL): 104
Zach Werenski,106.12,8,  KKUPFL ADP: 70.52  |  Elite Prospects Rank: 100.0  |  Steve Laidlaw Rank: 37  |  DOM RK (KKUPFL): 118
Cole Caufield,106.69,9,  KKUPFL ADP: 69.19  |  Elite Prospects Rank: 96.0  |  Steve Laidlaw Rank: 108  |  NHL.com (Points): 76  |  DOM RK (KKUPFL): 115
Elvis Merzlikins,107.41,6,  KKUPFL ADP: 213.88  |  DOM RK (KKUPFL): 96
Noah Dobson,108.87,8,  KKUPFL ADP: 94.39  |  Elite Prospects Rank: 107.0  |  Steve Laidlaw Rank: 68  |  DOM RK (KKUPFL): 115
Brandon Hagel,108.95,9,  KKUPFL ADP: 146.33  |  Elite Prospects Rank: 88.0  |  Steve Laidlaw Rank: 145  |  NHL.com (Points): 112  |  DOM RK (KKUPFL): 103
Jared Mccann,109.66,9,  KKUPFL ADP: 106.09  |  Elite Prospects Rank: 132.0  |  Steve Laidlaw Rank: 116  |  NHL.com (Points): 100  |  DOM RK (KKUPFL): 108
Brandon Montour,110.53,8,  KKUPFL ADP: 70.16  |  Elite Prospects Rank: 182.0  |  Steve Laidlaw Rank: 47  |  DOM RK (KKUPFL): 114
Evgeni Malkin,111.05,9,  KKUPFL ADP: 75.06  |  Elite Prospects Rank: 73.0  |  Steve Laidlaw Rank: 29  |  NHL.com (Points): 25  |  DOM RK (KKUPFL): 137
Matty Beniers,112.36,8,  KKUPFL ADP: 146.86  |  Elite Prospects Rank: 95.0  |  Steve Laidlaw Rank: 179  |  NHL.com (Points): 88  |  DOM RK (KKUPFL): 106
Brock Nelson,112.56,9,  KKUPFL ADP: 136.16  |  Elite Prospects Rank: 144.0  |  Steve Laidlaw Rank: 143  |  NHL.com (Points): 51  |  DOM RK (KKUPFL): 110
Brent Burns,113.15,8,  KKUPFL ADP: 78.17  |  Elite Prospects Rank: 98.0  |  Steve Laidlaw Rank: 62  |  DOM RK (KKUPFL): 124
Devon Levi,115.2,5,  KKUPFL ADP: 192.48  |  Elite Prospects Rank: 114.5  |  DOM RK (KKUPFL): 107
Shea Theodore,116.04,8,  KKUPFL ADP: 103.55  |  Elite Prospects Rank: 103.0  |  Steve Laidlaw Rank: 86  |  DOM RK (KKUPFL): 122
Justin Faulk,116.19,7,  KKUPFL ADP: 134.48  |  Steve Laidlaw Rank: 137  |  DOM RK (KKUPFL): 112
Phillipp Grubauer,117.0,1,  Elite Prospects Rank: 117.0
Drake Batherson,117.62,9,  KKUPFL ADP: 96.28  |  Elite Prospects Rank: 137.0  |  Steve Laidlaw Rank: 55  |  NHL.com (Points): 132  |  DOM RK (KKUPFL): 123
Morgan Rielly,118.07,8,  KKUPFL ADP: 111.56  |  Elite Prospects Rank: 79.0  |  Steve Laidlaw Rank: 99  |  DOM RK (KKUPFL): 125
Nick Suzuki,119.02,9,  KKUPFL ADP: 136.58  |  Elite Prospects Rank: 77.0  |  Steve Laidlaw Rank: 117  |  NHL.com (Points): 71  |  DOM RK (KKUPFL): 127
Nikolaj Ehlers,121.91,9,  KKUPFL ADP: 81.19  |  Elite Prospects Rank: 109.0  |  Steve Laidlaw Rank: 104  |  NHL.com (Points): 90  |  DOM RK (KKUPFL): 133
Anze Kopitar,122.94,9,  KKUPFL ADP: 111.52  |  Elite Prospects Rank: 108.0  |  Steve Laidlaw Rank: 107  |  NHL.com (Points): 62  |  DOM RK (KKUPFL): 134
Vince Dunn,123.13,8,  KKUPFL ADP: 104.64  |  Elite Prospects Rank: 106.0  |  Steve Laidlaw Rank: 132  |  DOM RK (KKUPFL): 126
Mathew Barzal,123.29,8,  KKUPFL ADP: 135.91  |  Elite Prospects Rank: 89.0  |  NHL.com (Points): 73  |  DOM RK (KKUPFL): 131
Claude Giroux,124.29,9,  KKUPFL ADP: 79.56  |  Elite Prospects Rank: 112.0  |  Steve Laidlaw Rank: 84  |  NHL.com (Points): 47  |  DOM RK (KKUPFL): 143
Devon Toews,125.68,8,  KKUPFL ADP: 129.11  |  Elite Prospects Rank: 160.0  |  Steve Laidlaw Rank: 141  |  DOM RK (KKUPFL): 120
Rasmus Andersson,127.26,8,  KKUPFL ADP: 127.88  |  Elite Prospects Rank: 113.0  |  Steve Laidlaw Rank: 134  |  DOM RK (KKUPFL): 128
Philipp Grubauer,128.48,6,  KKUPFL ADP: 198.29  |  DOM RK (KKUPFL): 121
Darnell Nurse,130.77,7,  KKUPFL ADP: 105.72  |  Steve Laidlaw Rank: 163  |  DOM RK (KKUPFL): 130
Carter Hart,130.92,7,  KKUPFL ADP: 185.42  |  Elite Prospects Rank: 225.0  |  DOM RK (KKUPFL): 115
Mats Zuccarello,132.24,9,  KKUPFL ADP: 122.47  |  Elite Prospects Rank: 119.0  |  Steve Laidlaw Rank: 56  |  NHL.com (Points): 75  |  DOM RK (KKUPFL): 149
Rickard Rakell,132.48,9,  KKUPFL ADP: 114.11  |  Elite Prospects Rank: 179.0  |  Steve Laidlaw Rank: 80  |  NHL.com (Points): 124  |  DOM RK (KKUPFL): 136
Nazem Kadri,132.52,9,  KKUPFL ADP: 145.89  |  Elite Prospects Rank: 116.0  |  Steve Laidlaw Rank: 69  |  NHL.com (Points): 92  |  DOM RK (KKUPFL): 144
Tomas Hertl,132.58,9,  KKUPFL ADP: 161.8  |  Elite Prospects Rank: 121.0  |  Steve Laidlaw Rank: 103  |  NHL.com (Points): 94  |  DOM RK (KKUPFL): 138
Joonas Korpisalo,134.64,7,  KKUPFL ADP: 173.91  |  Elite Prospects Rank: 148.0  |  DOM RK (KKUPFL): 129
Frederik Andersen,134.87,7,  KKUPFL ADP: 166.58  |  Elite Prospects Rank: 130.0  |  DOM RK (KKUPFL): 132
Gabe Vilardi,135.0,1,  Steve Laidlaw Rank: 135
Artturi Lehkonen,137.31,9,  KKUPFL ADP: 151.41  |  Elite Prospects Rank: 173.0  |  Steve Laidlaw Rank: 114  |  NHL.com (Points): 95  |  DOM RK (KKUPFL): 139
Thomas Chabot,137.41,8,  KKUPFL ADP: 122.75  |  Elite Prospects Rank: 85.0  |  Steve Laidlaw Rank: 87  |  DOM RK (KKUPFL): 150
Nick Schmaltz,138.35,9,  KKUPFL ADP: 132.39  |  Elite Prospects Rank: 124.0  |  Steve Laidlaw Rank: 152  |  NHL.com (Points): 83  |  DOM RK (KKUPFL): 145
Owen Tippett,138.56,9,  KKUPFL ADP: 134.53  |  Elite Prospects Rank: 172.0  |  Steve Laidlaw Rank: 148  |  NHL.com (Points): 133  |  DOM RK (KKUPFL): 135
Jakob Chychrun,138.63,8,  KKUPFL ADP: 102.47  |  Elite Prospects Rank: 171.0  |  Steve Laidlaw Rank: 111  |  DOM RK (KKUPFL): 142
Mike Matheson,139.74,8,  KKUPFL ADP: 111.52  |  Elite Prospects Rank: 161.0  |  Steve Laidlaw Rank: 79  |  DOM RK (KKUPFL): 147
Tj Oshie,140.0,1,  Steve Laidlaw Rank: 140
Vincent Trocheck,140.0,9,  KKUPFL ADP: 129.72  |  Elite Prospects Rank: 110.0  |  Steve Laidlaw Rank: 92  |  NHL.com (Points): 107  |  DOM RK (KKUPFL): 153
Mark Stone,140.03,9,  KKUPFL ADP: 111.69  |  Elite Prospects Rank: 105.0  |  Steve Laidlaw Rank: 101  |  NHL.com (Points): 56  |  DOM RK (KKUPFL): 160
Jake Debrusk,140.68,9,  KKUPFL ADP: 133.73  |  Elite Prospects Rank: 149.0  |  Steve Laidlaw Rank: 176  |  NHL.com (Points): 101  |  DOM RK (KKUPFL): 141
Andrei Kuzmenko,141.98,7,  KKUPFL ADP: 109.38  |  Elite Prospects Rank: 71.0  |  Steve Laidlaw Rank: 185  |  NHL.com (Points): 53  |  DOM RK (KKUPFL): 158
Taylor Hall,142.04,9,  KKUPFL ADP: 157.52  |  Elite Prospects Rank: 153.0  |  Steve Laidlaw Rank: 142  |  NHL.com (Points): 60  |  DOM RK (KKUPFL): 148
Drew Doughty,143.71,8,  KKUPFL ADP: 120.47  |  Elite Prospects Rank: 101.0  |  Steve Laidlaw Rank: 67  |  DOM RK (KKUPFL): 159
Ville Husso,144.15,6,  KKUPFL ADP: 182.89  |  DOM RK (KKUPFL): 140
Tyler Toffoli,145.38,9,  KKUPFL ADP: 90.08  |  Elite Prospects Rank: 154.0  |  Steve Laidlaw Rank: 91  |  NHL.com (Points): 82  |  DOM RK (KKUPFL): 163
Logan Couture,146.07,9,  KKUPFL ADP: 170.94  |  Elite Prospects Rank: 178.0  |  Steve Laidlaw Rank: 127  |  NHL.com (Points): 109  |  DOM RK (KKUPFL): 146
Jacob Trouba,149.62,7,  KKUPFL ADP: 118.33  |  Steve Laidlaw Rank: 168  |  DOM RK (KKUPFL): 151
Dawson Mercer,149.95,8,  KKUPFL ADP: 152.7  |  Elite Prospects Rank: 141.0  |  Steve Laidlaw Rank: 201  |  NHL.com (Points): 86  |  DOM RK (KKUPFL): 152
Jamie Benn,149.97,8,  KKUPFL ADP: 150.94  |  Elite Prospects Rank: 159.0  |  Steve Laidlaw Rank: 93  |  DOM RK (KKUPFL): 155
Nick Backstrom,151.0,1,  Steve Laidlaw Rank: 151
Sean Durzi,155.68,6,  KKUPFL ADP: 159.33  |  Steve Laidlaw Rank: 149  |  DOM RK (KKUPFL): 156
Robert Thomas,156.19,9,  KKUPFL ADP: 166.84  |  Elite Prospects Rank: 84.0  |  Steve Laidlaw Rank: 126  |  NHL.com (Points): 63  |  DOM RK (KKUPFL): 176
Karel Vejmelka,156.24,6,  KKUPFL ADP: 224.41  |  Elite Prospects Rank: 81.0  |  DOM RK (KKUPFL): 157
Pheonix Copley,159.43,6,  KKUPFL ADP: 224.55  |  Elite Prospects Rank: 145.0  |  DOM RK (KKUPFL): 154
Lucas Raymond,163.71,8,  KKUPFL ADP: 175.41  |  Elite Prospects Rank: 99.0  |  Steve Laidlaw Rank: 170  |  NHL.com (Points): 105  |  DOM RK (KKUPFL): 175
Viktor Arvidsson,164.07,9,  KKUPFL ADP: 137.22  |  Elite Prospects Rank: 168.0  |  Steve Laidlaw Rank: 118  |  NHL.com (Points): 103  |  DOM RK (KKUPFL): 178
Vladimir Tarasenko,164.13,9,  KKUPFL ADP: 118.11  |  Elite Prospects Rank: 82.0  |  Steve Laidlaw Rank: 164  |  NHL.com (Points): 79  |  DOM RK (KKUPFL): 187
Evander Kane,164.39,9,  KKUPFL ADP: 54.52  |  Elite Prospects Rank: 152.0  |  Steve Laidlaw Rank: 60  |  NHL.com (Points): 68  |  DOM RK (KKUPFL): 199
Mackenzie Weegar,164.54,6,  KKUPFL ADP: 160.2  |  DOM RK (KKUPFL): 165
Brayden Schenn,164.75,9,  KKUPFL ADP: 192.7  |  Elite Prospects Rank: 166.0  |  Steve Laidlaw Rank: 131  |  NHL.com (Points): 111  |  DOM RK (KKUPFL): 171
Tye Kartye,165.0,1,  NHL.com (Points): 165
Pavel Zacha,165.22,9,  KKUPFL ADP: 171.2  |  Elite Prospects Rank: 120.0  |  Steve Laidlaw Rank: 239  |  NHL.com (Points): 114  |  DOM RK (KKUPFL): 167
Gustav Forsling,165.96,7,  KKUPFL ADP: 164.89  |  Steve Laidlaw Rank: 204  |  DOM RK (KKUPFL): 162
David Perron,166.07,9,  KKUPFL ADP: 181.28  |  Elite Prospects Rank: 192.0  |  Steve Laidlaw Rank: 81  |  NHL.com (Points): 136  |  DOM RK (KKUPFL): 174
Noah Hanifin,166.78,8,  KKUPFL ADP: 223.3  |  Elite Prospects Rank: 150.0  |  Steve Laidlaw Rank: 181  |  DOM RK (KKUPFL): 161
Sam Bennett,167.34,9,  KKUPFL ADP: 171.81  |  Elite Prospects Rank: 233.0  |  Steve Laidlaw Rank: 125  |  NHL.com (Points): 96  |  DOM RK (KKUPFL): 172
Kaapo Kahkonen,168.0,5,  DOM RK (KKUPFL): 168
Jeremy Swayman,168.66,6,  KKUPFL ADP: 212.18  |  DOM RK (KKUPFL): 164
Adam Larsson,169.46,6,  KKUPFL ADP: 173.72  |  DOM RK (KKUPFL): 169
Josh Norris,169.5,9,  KKUPFL ADP: 129.72  |  Elite Prospects Rank: 140.0  |  Steve Laidlaw Rank: 112  |  NHL.com (Points): 77  |  DOM RK (KKUPFL): 193
Mason Mctavish,172.18,8,  KKUPFL ADP: 226.08  |  Elite Prospects Rank: 158.0  |  Steve Laidlaw Rank: 178  |  NHL.com (Points): 119  |  DOM RK (KKUPFL): 173
Boone Jenner,173.08,9,  KKUPFL ADP: 148.34  |  Elite Prospects Rank: 216.0  |  Steve Laidlaw Rank: 138  |  NHL.com (Points): 116  |  DOM RK (KKUPFL): 181
Chandler Stephenson,174.77,9,  KKUPFL ADP: 191.23  |  Elite Prospects Rank: 129.0  |  Steve Laidlaw Rank: 161  |  NHL.com (Points): 113  |  DOM RK (KKUPFL): 186
Cam Fowler,174.97,7,  KKUPFL ADP: 222.31  |  Steve Laidlaw Rank: 174  |  DOM RK (KKUPFL): 170
