Ryan Nugent-Hopkins,58.4,5,  KKUPFL ADP: 46.2  |  Elite Prospects Rank: 47.0  |  Steve Laidlaw Rank: 28  |  DOM RK (PUCKIN AROUND): 74
Dougie Hamilton,58.65,5,  KKUPFL ADP: 29.5  |  Elite Prospects Rank: 31.0  |  Steve Laidlaw Rank: 22  |  DOM RK (PUCKIN AROUND): 87
Filip Forsberg,59.24,5,  KKUPFL ADP: 66.09  |  Elite Prospects Rank: 72.0  |  Steve Laidlaw Rank: 38  |  DOM RK (PUCKIN AROUND): 59
Adam Fox,60.7,5,  KKUPFL ADP: 39.69  |  Elite Prospects Rank: 24.0  |  Steve Laidlaw Rank: 46  |  DOM RK (PUCKIN AROUND): 81
Matt Boldy,60.7,5,  KKUPFL ADP: 76.19  |  Elite Prospects Rank: 75.0  |  Steve Laidlaw Rank: 51  |  DOM RK (PUCKIN AROUND): 53
Dylan Larkin,64.47,5,  KKUPFL ADP: 56.64  |  Elite Prospects Rank: 60.0  |  Steve Laidlaw Rank: 57  |  DOM RK (PUCKIN AROUND): 71
Travis Konecny,64.59,5,  KKUPFL ADP: 61.75  |  Elite Prospects Rank: 118.0  |  Steve Laidlaw Rank: 85  |  DOM RK (PUCKIN AROUND): 52
Clayton Keller,65.49,5,  KKUPFL ADP: 37.39  |  Elite Prospects Rank: 26.0  |  Steve Laidlaw Rank: 102  |  DOM RK (PUCKIN AROUND): 77
Kevin Fiala,66.16,5,  KKUPFL ADP: 45.8  |  Elite Prospects Rank: 46.0  |  Steve Laidlaw Rank: 45  |  DOM RK (PUCKIN AROUND): 85
Joe Pavelski,66.22,5,  KKUPFL ADP: 86.17  |  Elite Prospects Rank: 92.0  |  Steve Laidlaw Rank: 58  |  DOM RK (PUCKIN AROUND): 54
Brad Marchand,68.1,5,  KKUPFL ADP: 58.73  |  Elite Prospects Rank: 91.0  |  Steve Laidlaw Rank: 24  |  DOM RK (PUCKIN AROUND): 80
Miro Heiskanen,68.45,5,  KKUPFL ADP: 37.05  |  Elite Prospects Rank: 28.0  |  Steve Laidlaw Rank: 36  |  DOM RK (PUCKIN AROUND): 99
Victor Hedman,68.66,5,  KKUPFL ADP: 75.19  |  Elite Prospects Rank: 111.0  |  Steve Laidlaw Rank: 42  |  DOM RK (PUCKIN AROUND): 65
Adrian Kempe,69.98,5,  KKUPFL ADP: 61.77  |  Elite Prospects Rank: 138.0  |  Steve Laidlaw Rank: 77  |  DOM RK (PUCKIN AROUND): 61
